Categoria,Posicao,Cod_dekoreba,English,Portuguese,Spanish,French,German,Italian
adverbios,1,1701,suddenly,de repente,de pronto,soudainement,plötzlich,all’improvviso
adverbios,2,1701,abruptly,repentinamente,de repente,tout d’un coup,jäh,improvvisamente
adverbios,3,1701,all of a sudden,subitamente,repentinamente,tout à coup,unvermittelt,ad un tratto
adverbios,1,1702,dutifully,respeitosamente,respetuosamente,respectueusement,ehrbietig,ossequiosamente
adverbios,2,1702,respectfully,-,-,-,hochachtungsvoll,riguardosamente
adverbios,3,1702,regardfully,-,-,-,-,rispettosamente
adverbios,1,1704,routinely,por hábito,rutinariamente,de routine,routinemässig,abitudinario
adverbios,2,1704,usually,por rotina,habitualmente,routinier,routinemäßig,per abitudine
adverbios,1,1705,always,sempre,siempre,toujours,immer,sempre
adverbios,2,1705,aye,em todo o tempo,todo el tiempo,en tous temps,allemal,a secondo
adverbios,3,1705,forever,eternamente,constantemente,constamment,allzeit,continuamente
adverbios,1,1706,just,só,solitario,juste,einfach,solo
adverbios,2,1706,alone,sozinho,solo,simplement,allein,puro
adverbios,3,1706,only,isolado,único,seul,alleinig,semplice
adverbios,1,1708,silently,silenciosamente,silenciosamente,silencieusement,ruhig,calmo
adverbios,2,1708,mutely,-,despacio,paisablement,still,silenziosamente
adverbios,3,1708,taciturnly,-,mansamente,tranquillement,leise,tacitamente
adverbios,1,1709,just,simplesmente,simplemente,bonnement,einfach,appena
adverbios,2,1709,merely,apenas,sólo,simplement,nur,giusto
adverbios,3,1709,but,meramente,sencillamente,cependant,glattweg,proprio
adverbios,1,1710,truly,sinceramente,sinceramente,sincèrement,aufrichtig,davvero
adverbios,2,1710,devoutly,genuìna,sin pretensiones,réellement,herzlich,effettivamente
adverbios,3,1710,from the heart,seriamente,verdaderamente,vraiment,ehrlich,invero
adverbios,1,1711,apace,depressa,de prisa,rapidement,flugs,presto
adverbios,2,1711,expeditiously,superficialmente,pronto,superficiellement,geschwind,semplicisticamente
adverbios,3,1711,fast,diagonal,rápidamente,feuilleter,schnell,superficialmente
adverbios,1,1712,amazingly,surpreendentemente,sorprendentemente,surprenantement,überraschend,sorprendentemente
adverbios,2,1712,surprisingly,assombrosamente,increíblemente,étonnamment,überraschenderweise,incredibilmente
adverbios,3,1712,astonishingly,de forma surpreendente,asombrosamente,brillamment,erstaunlich,stupefacentemente
adverbios,1,1713,late,tarde,tarde,tard,spät,tarde
adverbios,2,1713,lately,noite,tardío,tardivement,Nachmittag,tardi
adverbios,3,1713,afternoon,vesperal,anochecer,après-midi,Abend,pomeriggio
adverbios,1,1715,as,tanto,tan,aussi,also,tanto
adverbios,2,1715,as much,tão,tanto,autant,so,orbene
adverbios,3,1715,like this,ao longo de,como,tant,wie,cosi
adverbios,1,1716,utterly,totalmente,completamente,complètement,ganz,completamente
adverbios,2,1716,absolutely,absolutamente,enteramente,entièrement,gar,interamente
adverbios,3,1716,all,completamente,totalmente,totalement,gänzlich,recisamente
adverbios,1,1717,peacefully,tranquilamente,tranquilamente,pacifiquement,ruhig,tranquillamente
adverbios,2,1717,calmly,calmamente,pacíficamente,paisiblement,friedlich,pacificamente
adverbios,3,1717,collectedly,pacificamente,calmadamente,sereinement,-,serenamente
adverbios,1,1718,sadly,tristemente,tristemente,malheureusement,traurig,tristemente
adverbios,2,1718,unhappily,descontentemente,desgraciadamente,tristement,traurigerweise,infelicemente
adverbios,3,1718,sorrowfully,-,desgraciados,malheuresement,-,per disgrazia
adverbios,1,1719,lately,recentemente,recientemente,dernièrement,neulich,recentemente
adverbios,2,1719,recently,ultimamente,últimamente,en dernier lieu,kürzlich,alla fine
adverbios,3,1719,currently,atualmente,hace poco,récemment,letztens,finalmente
adverbios,1,1720,solely,unicamente,únicamente,uniquement,allein,esclusivamente
adverbios,2,1720,alone,apenas,solamente,exclusivement,bloß,puramente
adverbios,3,1720,entirely,exclusivamente,solo,mais,einzig,solamente
adverbios,1,1721,sorely,urgentemente,urgentemente,urgentement,eindringlich,disperatamente
adverbios,2,1721,desperately,desesperadamente,a la desesperada,cruellement,vordringlich,imperiosamente
adverbios,3,1721,urgently,-,apremiantemente,désespérément,-,perdutamente
adverbios,1,1722,usefully,utilmente,útilmente,avec fruit,-,utilmente
adverbios,1,1723,absolutely,deveras,de veras,vraiment,fürwahr,davvero
adverbios,2,1723,genuinely,na realidade,en efecto,en fait,wahrhaftig,infatti
adverbios,3,1723,in sooth,na verdade,en realidad,en vérité,wahrlich,reale
adverbios,1,1725,gladly,de boa vontade,de buena gana,volontiers,am liebsten,piuttosto
adverbios,2,1725,ideally,de bom grado,más bien,volontairement,bereit,volentieri
adverbios,3,1725,preferably,mais,voluntariamente,bénévolement,bereitwillig,volontieri
adverbios,1,1726,like blazes,velozmente,velozmente,promptement,rasch,rapidamente
adverbios,2,1726,fast,rapidamente,rápidamente,rapidement,schnell,velocemente
adverbios,1,1728,zealously,zelosamente,celosamente,avec zèle,in eifriger Weise,zelantemente
adverbios,2,1728,dutifully,assiduamente,fervorosamente,soigneusement,eifrig,con cura
adverbios,3,1728,studiously,com zelo,afanosamente,diligemment,fleißig,diligentemente
verbos_infinitivos,1,1729,rock,abalar,afectar,affecter,schaukeln,cullare
verbos_infinitivos,2,1729,affect,balançar,conmover,émouvoir,stampfen,posare
verbos_infinitivos,3,1729,attitudinize,afectar,darse tono,ébranler,auwühlen,agitare
verbos_infinitivos,1,1730,kindle,acender,encender,allumer,entfachen,accendere
verbos_infinitivos,2,1730,light,dar,prender,donner,anmachen,dare
verbos_infinitivos,3,1730,accord,entregar,alargar,ouvrir,anstecken,donare
verbos_infinitivos,1,1731,amaze,admirar,admirar,étonner,in Verwunderung setzen,sbalordire
verbos_infinitivos,2,1731,stagger,atordoar,asombrar,admirer,verwundern,ammirare
verbos_infinitivos,3,1731,admire,estontear,sorprender,s’emmerveiller (de),bewundern,meravigliare
verbos_infinitivos,1,1733,rattle,agitar,agitar,s’entrechoquer,agitieren,agitare
verbos_infinitivos,2,1733,agitate,algazarra,blandir,agiter,aufwiegeln,brandire
verbos_infinitivos,3,1733,arouse,balbúrdia,perturbar,émouvoir,aufwühlen,rimescolare
verbos_infinitivos,1,1735,cushion,amortecer,amortiguar suavizar proteger,amortir,abstumpfen,ammorbidire
verbos_infinitivos,2,1735,allay,adoçar,arromar,adoucir,dämpfen,raffreddare
verbos_infinitivos,3,1735,blunt,aliviar,despuntar,émousser,mildern,raffreddarsi
verbos_infinitivos,1,1736,abrogate,anular,abrogar derogar,annuler,abschaffen,annullare
verbos_infinitivos,2,1736,nullify,revogar,anular,annulaire,annullieren,anulare
verbos_infinitivos,3,1736,ring finger,dedo anular,dedo anular,abroger,Ringfinger,sbarrare
verbos_infinitivos,1,1737,ameliorate,aperfeiçoar,mejorar,améliorer,verbessern,migliorare
verbos_infinitivos,2,1737,perfect,melhorar,perfeccionar,perfectionner,aufbessern,valorizzare
verbos_infinitivos,3,1737,improve,esmerar,ameliorar,achever,beendigen,apportare migliorie a
verbos_infinitivos,1,1738,arrange,arranjar,disponer,arranger,arrangieren,disporre
verbos_infinitivos,2,1738,acquire,adquirir,adquirir,acquérir,systematisieren,acquisire
verbos_infinitivos,3,1738,buy,comprar,alcanzar,gagner,abkaufen,comperare
verbos_infinitivos,1,1739,sign,assinar,subscribirse,s’abonner,abonnieren,abbonarsi
verbos_infinitivos,2,1739,subscribe,subscrever,firmar,signer,unterschreiben,firmare
verbos_infinitivos,3,1739,ink,firmar,subscribir,être abonné (à),signieren,ratificare
verbos_infinitivos,1,1740,audit,inspecionar,atender,surveiller,Obacht geben,aspettare
verbos_infinitivos,2,1740,be attentive,atender,atender a,entretenir,Obacht geben auf,attendere
verbos_infinitivos,3,1740,be attentive to,conferir,controlar,soigner,achtgeben,controllare
verbos_infinitivos,1,1741,increase,acrescentar,aumentar,augmenter,vergrößern,aumentare
verbos_infinitivos,2,1741,augment,aumentar,abultar,croître,vermehren,crescere
verbos_infinitivos,3,1741,up,progredir,crecer,promouvoir,ansteigen,incrementare
verbos_infinitivos,1,1742,appraise,ajuizar,apreciar,apprécier,abschätzen,apprezzare
verbos_infinitivos,2,1742,appreciate,apreciar,estimar,estimer,achten,rispettare
verbos_infinitivos,3,1742,assay,apreçar,evaluar,évaluer,bewerten,stimare
verbos_infinitivos,1,1744,open,abrir,abrir,ouvrir,aufmachen,accendere
verbos_infinitivos,2,1744,clear,acender,abrirse,lire,aufschließen,aprire
verbos_infinitivos,3,1744,open up,ligar,leer,rouvrir,öffnen,aprirei
verbos_infinitivos,1,1745,accept,acatar,acatar,adopter,hören,obbedire
verbos_infinitivos,1,1746,adopt,adotar,adoptar,adopter,adoptieren,adottare
verbos_infinitivos,2,1746,take on,adoptar,seguir,approuver,annehmen,mutuare
verbos_infinitivos,3,1746,draw on,adotar como própria,tomar,arrêter,übernehmen,seguire
verbos_infinitivos,1,1747,sink,afundar,hundir,s’enfoncer,sinken,affondare
verbos_infinitivos,2,1747,dip,submergir,irse a pique,couler,eintauchen,accasciarsi
verbos_infinitivos,3,1747,founder,afundir,ahondar,affaisser,untertauchen,avvallarsi
verbos_infinitivos,1,1748,augur,agourar,adivinar,prédire,prognostizieren,predire
verbos_infinitivos,2,1748,forecast,predizer,predecir,augurer,vorhersagen,prefigurare
verbos_infinitivos,3,1748,foretell,pressagiar,profetizar,présager,vornweg sagen,prognosticare
verbos_infinitivos,1,1749,allay,adoçar,arromar,adoucir,abstumpfen,ammorbidire
verbos_infinitivos,2,1749,blunt,aliviar,despuntar,consoler,dämpfen,consolare
verbos_infinitivos,3,1749,dull,amortecer,consolar,émousser,mildern,alleggerire
verbos_infinitivos,1,1750,go on,amparar,conservar,maintenir,aufbewahren,appoggiare
verbos_infinitivos,2,1750,back,avançar,continuar,appuyer,behalten,conservare
verbos_infinitivos,3,1750,cache,conservar,sostener,soutenir,bergen,continuare
verbos_infinitivos,1,1751,moor,ancorar,amarrar,amarrer,ankern,ancorare
verbos_infinitivos,2,1751,anchor,atracar,atracar,ancrer,verankern,inserire nell’alloggiamento di espansione
verbos_infinitivos,3,1751,ground,encaixar,acoplar,jeter l’ancre,wurzeln,agganciare
verbos_infinitivos,1,1753,vacuum,aspirar,anhelar,aspirer,erstreben,bramare
verbos_infinitivos,2,1753,ache,dar ais,aspirar,inspirer,sich bestreben,pompare
verbos_infinitivos,3,1753,ache for,desejar vivamente,añorar,pomper,sich bewerben,ambire
verbos_infinitivos,1,1754,drink,beber,beber,boire,trinken,bere
verbos_infinitivos,2,1754,booze,tomar,tomar,prendre une verre,saufen,bere alcolici
verbos_infinitivos,3,1754,imbibe,libar,emborracharse,enivrer,essen,bevanda
verbos_infinitivos,1,1755,shine,brilhar,brillar,briller,leuchten,brillare
verbos_infinitivos,2,1755,glow,luzir,lucir,luire,scheinen,risplendere
verbos_infinitivos,3,1755,flare,resplandecer,alumbrar,rayonner,blinken,rifulgere
verbos_infinitivos,1,1756,beat,bater,acertar,battre,hauen,battere
verbos_infinitivos,2,1756,knock,acertar,batir,frapper,schlagen,colpire
verbos_infinitivos,3,1756,attain,atingir,chocar,sonner,klopfen,bussare
verbos_infinitivos,1,1757,search,buscar,buscar,chercher,suchen,cercare
verbos_infinitivos,2,1757,seek,procurar,investigar,examiner,absuchen,esaminare
verbos_infinitivos,3,1757,research,explorar,examinar,explorer,durchsuchen,esplorare
verbos_infinitivos,1,1758,dance,bailar,bailar,danser,tanzen,ballare
verbos_infinitivos,2,1758,-,dançar,ballar,osciller,-,saltellare
verbos_infinitivos,3,1758,-,-,danzar,trembler,-,danzare
verbos_infinitivos,1,1759,exile,banir,desterrar,bannir,bannen,bandire
verbos_infinitivos,2,1759,abolish,degredar,arrebatar,exiler,ins Exil schicken,esiliare
verbos_infinitivos,3,1759,abstract,desterrar,eliminar,ôter,verbannen,abolire
verbos_infinitivos,1,1760,bless,abençoar,bendecir,bénir,benedeien,benedire
verbos_infinitivos,1,1762,sing,cantar,cantar,chanter,singen,cantare
verbos_infinitivos,2,1762,chant,entoar,entonar,corbeau,besingen,snocciolare
verbos_infinitivos,3,1762,chat up,cocoricar,salmodiar,corneille,kreischen,interpretare
verbos_infinitivos,1,1763,fuck,comer,cachar,baiser,bumsen,fottere
verbos_infinitivos,2,1763,eat,foder,cepillarse,fourrer,bügeln,scopare
verbos_infinitivos,3,1763,dine,montar,chingar,niquer,ficken,trombare
verbos_infinitivos,1,1764,race,correr,correr,courir,laufen,correre
verbos_infinitivos,2,1764,run,abismar-se,buccear,couler,rennen,fluire
verbos_infinitivos,3,1764,flood,afogar-se,fluir,race,eintauchen,scorrere
verbos_infinitivos,1,1765,drive,andar,encontrarse,aller,fahren,andare
verbos_infinitivos,2,1765,fare,caminhar,estar de salud,marcher,gehen,camminare
verbos_infinitivos,3,1765,go,estar,ir,faire les cent pas,sich befinden,muoversi
verbos_infinitivos,1,1766,attend,cuidar,atender a,soigner,behandeln,curare
verbos_infinitivos,2,1766,care,curar,cuidar de,garder,heilen,guarire
verbos_infinitivos,3,1766,care for,medicar,cuidar,s’occuper de,kurieren,prendere a cuore
verbos_infinitivos,1,1767,calculate,calcular,calcular,calculer,ausrechnen,calcolare
verbos_infinitivos,2,1767,account,computar,contar,compter,berechnen,computare
verbos_infinitivos,3,1767,add up,orçar,averigüar,computer,kalkulieren,conteggiare
verbos_infinitivos,1,1768,seize,capturar,arrestar,saisir,Einhalt gebieten,arrestare
verbos_infinitivos,2,1768,abate,apreender,detener,arrêter,arrestieren,fermare
verbos_infinitivos,3,1768,apprehend,apresar,atrapar,capturer,arretieren,interrompere
verbos_infinitivos,1,1769,celebrate,celebrar,celebrar,célébrer,feiern,celebrare
verbos_infinitivos,2,1769,officiate,comemorar,festejar,fêter,festlich begehen,festeggiare
verbos_infinitivos,3,1769,glorify,festejar,celebrar una fiesta,glorifier,zelebrieren,osservare
verbos_infinitivos,1,1771,name,chamar,denominar,dénommer,bezeichnen,nomare
verbos_infinitivos,2,1771,call,denominar,nombrar,nommer,nennen,chiamare
verbos_infinitivos,3,1771,designate,nomear,llamar,appeler,taufen,fama
verbos_infinitivos,1,1773,cover,cobrir,cubrir,habiller,abdecken,vestire
verbos_infinitivos,2,1773,array,tampar,apuntar,recouvrir,covern,coprire
verbos_infinitivos,3,1773,attire,revestir,proteger,revêtir,decken,accettare
verbos_infinitivos,1,1774,coexist,coexistir,coexistir,coexister,koexistieren,coesistere
verbos_infinitivos,1,1775,spoon,colher,cuchara,cuillère,Löffel,cucchiaio
verbos_infinitivos,2,1775,tablespoon,arrancar,cuchara de sopa,cuiller,Eßlöffel,cucchiaio da tavola
verbos_infinitivos,3,1775,teaspoon,tirar,coleccionar,cuiller à soupe,einsammeln,raccogliere
verbos_infinitivos,1,1776,head,comandar,dirigir,commander,führen,disporre
verbos_infinitivos,2,1776,command,dirigir,encabezar,diriger,leiten,intimare
verbos_infinitivos,3,1776,direct,liderar,liderar,ordonner,anordnen,ordinare
verbos_infinitivos,1,1777,know,conhecer,conocer,savoir,kennen,conoscere
verbos_infinitivos,2,1777,wot,saber,saber,connaître,wissen,capire
verbos_infinitivos,3,1777,be acquainted with,lembrar,sentir,connaitre,kennen lernen,comprendere
verbos_infinitivos,1,1778,build,construir,construir,construire,bauen,edificare
verbos_infinitivos,2,1778,make,cometer,edificar,édifier,aufbauen,costruire
verbos_infinitivos,3,1778,construct,confeccionar,hacer,bâtir,bereiten,commettere
verbos_infinitivos,1,1779,count,contar,contar,compter,zählen,contare
verbos_infinitivos,2,1779,narrate,descrever,narrar,raconter,erzählen,raccontare
verbos_infinitivos,3,1779,recount,narrar,relatar,dénombrer,berechnen,calcolo
verbos_infinitivos,1,1780,heart,coração,corazón,cœur,Herz,cuore
verbos_infinitivos,2,1780,pump,atrioventricular,atrioventricular,coeur,Kern,nocciolo
verbos_infinitivos,3,1780,atrioventricular,auricular,auricular,atrio-ventriculaire,atrioventikular,atrioventricolare
verbos_infinitivos,1,1781,grow,crescer,crecer,croître,wachsen,aumentare
verbos_infinitivos,2,1781,step up,aumentar,abultar,pousser,ansteigen,crescere
verbos_infinitivos,3,1781,accrue,avultar,aumentar,augmenter,anwachsen,incrementare
verbos_infinitivos,1,1782,cross,cruzar,cruzar,croiser,kreuzen,ibridare
verbos_infinitivos,2,1782,traverse,hibridizar,aparear,croix,durchkreuzen,incrociare
verbos_infinitivos,3,1782,cross-breed,atravessar,atravesar,croisière,brüten,viaggiare a velocità di crociera
verbos_infinitivos,1,1783,dance,dançar,bailar,danser,tanzen,ballare
verbos_infinitivos,2,1783,trip the light fantastic,bailar,danzar,baller,wackeln,danzare
verbos_infinitivos,3,1783,trip the light fantastic toe,-,ballar,danse,-,saltellare
verbos_infinitivos,1,1784,abate,declinar,bajarse,arrêter,nachlassen,scamparla
verbos_infinitivos,2,1784,get off,descer,follar,descendre,sich legen,scendere
verbos_infinitivos,3,1784,go down,diminuir,irse,gravir,ausgehen,scopare
verbos_infinitivos,1,1785,say,dizer,decir,dire,sagen,contare
verbos_infinitivos,2,1785,tell,falar,contar,conter,erzählen,dire
verbos_infinitivos,3,1785,utter,pronunciar,demostrar,raconter,ausstoßen,dimostrare
verbos_infinitivos,1,1786,sleep,dormir,dormir,dormir,schlafen,dormire
verbos_infinitivos,2,1786,be asleep,cochilar,descansar,reposer,ruhen,sonno
verbos_infinitivos,3,1786,rest,descansar,reposar,assoupir,einschlafen,dormicchiare
verbos_infinitivos,1,1787,give,dar,dar,donner,geben,dare
verbos_infinitivos,2,1787,hand,entregar,entregar,passer,reichen,passare
verbos_infinitivos,3,1787,deliver,passar,suministrar,fournir,liefern,accendere
verbos_infinitivos,1,1788,decide,decidir,decidir,décider,beschließen,decidere
verbos_infinitivos,2,1788,adjudicate,deliberar,decidirse,statuer,bestimmen,concludere
verbos_infinitivos,3,1788,choose,dirimir,concluir,conclure,entscheiden,decidersi
verbos_infinitivos,1,1789,advocate,advocar,abogar,préconiser,abwehren,difendere
